날짜,요일,날씨,기온,강수mm,행사중여부,공휴일여부,신메뉴여부,품목,구분,수요,판매수량,매진여부,매진시각,비고_시나리오
2025-08-06,수,비,31.5,7.8,False,False,False,치킨 토마토 치즈 샌드위치,완제품,13,13,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,크루아상,완제품,17,17,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,뉴욕 치즈 케이크,완제품,6,6,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,카페 라테,판매음료,46,46,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,아메리카노,판매음료,53,53,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,카페 모카,판매음료,21,21,False,,정상
2025-08-06,수,비,31.5,7.8,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,카페 라테,판매음료,57,57,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,아메리카노,판매음료,73,73,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,카페 모카,판매음료,29,29,False,,정상
2025-08-07,목,맑음,29.9,0.0,False,False,False,그린 티 라테,판매음료,20,20,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,크루아상,완제품,25,25,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,카페 라테,판매음료,65,65,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,아메리카노,판매음료,86,86,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,카페 모카,판매음료,30,30,False,,정상
2025-08-08,금,맑음,33.1,0.0,False,False,False,그린 티 라테,판매음료,23,23,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,26,26,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,단호박 에그 샌드위치,완제품,17,17,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,크루아상,완제품,31,31,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,뉴욕 치즈 케이크,완제품,13,13,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,카페 라테,판매음료,73,73,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,아메리카노,판매음료,88,88,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,카페 모카,판매음료,32,32,False,,정상
2025-08-09,토,맑음,27.4,0.0,False,False,False,그린 티 라테,판매음료,27,27,False,,정상
2025-08-10,일,비,26.5,17.7,True,False,False,치킨 토마토 치즈 샌드위치,완제품,19,19,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,단호박 에그 샌드위치,완제품,15,15,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,크루아상,완제품,27,27,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,뉴욕 치즈 케이크,완제품,10,10,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,카페 라테,판매음료,62,62,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,아메리카노,판매음료,84,84,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,카페 모카,판매음료,28,28,False,,할인행사
2025-08-10,일,비,26.5,17.7,True,False,False,그린 티 라테,판매음료,22,22,False,,할인행사
2025-08-11,월,흐림,29.0,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,크루아상,완제품,22,22,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,카페 라테,판매음료,55,55,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,아메리카노,판매음료,76,76,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,카페 모카,판매음료,26,26,False,,정상
2025-08-11,월,흐림,29.0,0.0,False,False,False,그린 티 라테,판매음료,19,19,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,단호박 에그 샌드위치,완제품,12,12,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,카페 라테,판매음료,53,53,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,아메리카노,판매음료,67,67,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,카페 모카,판매음료,25,25,False,,정상
2025-08-12,화,흐림,27.9,0.0,False,False,False,그린 티 라테,판매음료,18,18,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,치킨 토마토 치즈 샌드위치,완제품,12,12,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,크루아상,완제품,17,17,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,뉴욕 치즈 케이크,완제품,6,6,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,카페 라테,판매음료,41,41,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,카페 모카,판매음료,20,20,False,,정상
2025-08-13,수,비,30.1,5.5,False,False,False,그린 티 라테,판매음료,16,16,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,카페 라테,판매음료,53,53,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,아메리카노,판매음료,72,72,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,카페 모카,판매음료,25,25,False,,정상
2025-08-14,목,맑음,24.6,0.0,False,False,False,그린 티 라테,판매음료,21,21,False,,정상
2025-08-15,금,맑음,31.9,0.0,False,True,False,치킨 토마토 치즈 샌드위치,완제품,21,21,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,단호박 에그 샌드위치,완제품,16,16,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,크루아상,완제품,31,31,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,뉴욕 치즈 케이크,완제품,11,11,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,카페 라테,판매음료,70,70,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,아메리카노,판매음료,96,96,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,카페 모카,판매음료,36,36,False,,공휴일
2025-08-15,금,맑음,31.9,0.0,False,True,False,그린 티 라테,판매음료,25,25,False,,공휴일
2025-08-16,토,흐림,25.2,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,23,23,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,크루아상,완제품,30,30,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,뉴욕 치즈 케이크,완제품,12,12,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,카페 라테,판매음료,67,67,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,아메리카노,판매음료,91,91,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,카페 모카,판매음료,30,30,False,,정상
2025-08-16,토,흐림,25.2,0.0,False,False,False,그린 티 라테,판매음료,27,27,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,24,24,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,크루아상,완제품,32,32,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,뉴욕 치즈 케이크,완제품,11,11,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,카페 라테,판매음료,76,76,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,아메리카노,판매음료,102,102,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,카페 모카,판매음료,32,32,False,,정상
2025-08-17,일,맑음,33.6,0.0,False,False,False,그린 티 라테,판매음료,28,28,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,크루아상,완제품,24,24,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,카페 라테,판매음료,60,60,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,아메리카노,판매음료,73,73,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,카페 모카,판매음료,28,28,False,,정상
2025-08-18,월,맑음,34.6,0.0,False,False,False,그린 티 라테,판매음료,21,21,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,13,13,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,단호박 에그 샌드위치,완제품,11,11,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,크루아상,완제품,18,18,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,카페 라테,판매음료,44,44,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,카페 모카,판매음료,21,21,False,,정상
2025-08-19,화,비,30.4,3.0,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,크루아상,완제품,22,22,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,뉴욕 치즈 케이크,완제품,8,8,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,카페 라테,판매음료,61,61,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,아메리카노,판매음료,77,77,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,카페 모카,판매음료,27,27,False,,정상
2025-08-20,수,맑음,29.5,0.0,False,False,False,그린 티 라테,판매음료,22,22,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,17,17,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,카페 라테,판매음료,63,63,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,아메리카노,판매음료,75,75,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,카페 모카,판매음료,28,28,False,,정상
2025-08-21,목,흐림,35.1,0.0,False,False,False,그린 티 라테,판매음료,21,21,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,치킨 토마토 치즈 샌드위치,완제품,15,15,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,크루아상,완제품,19,19,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,카페 라테,판매음료,46,46,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,아메리카노,판매음료,58,58,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,카페 모카,판매음료,23,23,False,,정상
2025-08-22,금,비,29.1,9.2,False,False,False,그린 티 라테,판매음료,17,17,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,치킨 토마토 치즈 샌드위치,완제품,18,18,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,단호박 에그 샌드위치,완제품,14,14,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,크루아상,완제품,24,24,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,카페 라테,판매음료,56,56,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,아메리카노,판매음료,71,71,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,카페 모카,판매음료,26,26,False,,정상
2025-08-23,토,비,26.9,9.4,False,False,False,그린 티 라테,판매음료,20,20,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,21,21,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,단호박 에그 샌드위치,완제품,16,16,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,크루아상,완제품,32,32,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,뉴욕 치즈 케이크,완제품,12,12,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,카페 라테,판매음료,72,72,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,아메리카노,판매음료,93,93,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,카페 모카,판매음료,30,30,False,,정상
2025-08-24,일,맑음,24.4,0.0,False,False,False,그린 티 라테,판매음료,25,25,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,치킨 토마토 치즈 샌드위치,완제품,14,14,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,크루아상,완제품,18,18,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,카페 라테,판매음료,40,40,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,아메리카노,판매음료,55,55,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,카페 모카,판매음료,18,18,False,,정상
2025-08-25,월,비,27.5,11.7,False,False,False,그린 티 라테,판매음료,15,15,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,치킨 토마토 치즈 샌드위치,완제품,16,16,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,단호박 에그 샌드위치,완제품,13,13,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,크루아상,완제품,23,23,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,뉴욕 치즈 케이크,완제품,9,9,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,카페 라테,판매음료,55,55,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,아메리카노,판매음료,69,69,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,카페 모카,판매음료,27,27,False,,정상
2025-08-26,화,흐림,33.6,0.0,False,False,False,그린 티 라테,판매음료,21,21,False,,정상
2025-08-27,수,비,30.5,16.7,False,False,False,치킨 토마토 치즈 샌드위치,완제품,13,13,False,,정상
2025-08-27,수,비,30.5,16.7,False,False,False,단호박 에그 샌드위치,완제품,10,10,False,,정상
2025-08-27,수,비,30.5,16.7,False,False,False,크루아상,완제품,18,18,False,,정상
2025-08-27,수,비,30.5,16.7,False,False,False,뉴욕 치즈 케이크,완제품,7,7,False,,정상
